,source,dest,cost_20ft,time_20ft,cost_40ft,time_40ft,cost_roro,time_roro
1448,E5,M3,75.84574255,39.24297,37.01994577,39.24297,62.5,36.5
1449,E5,M4,106.1840396,54.94015799,51.82792408,54.94015799,102.475,51.2
1450,E5,M5,142.8766769,75.92155917,69.7374256,75.92155917,138.205,73.4
1451,E5,M6,157.1643445,83.51371509,76.71116815,83.51371509,152.025,80.8
1452,E5,M7,85.7260061,45.5529355,41.84245536,45.5529355,82.925,44.1
1453,E5,M8,57.15067075,30.36862367,27.89497024,30.36862367,55.28,29.4
1454,E5,M9,42.86300305,22.77646775,20.92122768,22.77646775,41.46,22.0
1455,E5,M10,28.57533537,15.18431183,13.94748512,15.18431183,27.64,14.7
1456,E5,M11,100.0136738,53.14509142,48.81619792,53.14509142,96.745,51.4
1457,E5,M12,71.4383384,37.96077959,34.8687128,37.96077959,69.105,36.7
1458,E5,M13,114.3013415,60.73724734,55.78994048,60.73724734,110.565,58.7
1459,E5,K1,55.0829608,29.78845107,26.88573087,29.78845107,36.5,40.4
1460,E5,K2,121.3531881,62.78875199,59.23191324,62.78875199,117.115,58.5
1461,E5,K3,75.84574255,39.24297,37.01994577,39.24297,44.0,36.5
1462,E5,K4,136.5223366,70.63734599,66.63590239,70.63734599,131.755,65.8
1463,E5,K5,106.1840396,54.94015799,51.82792408,54.94015799,102.475,51.2
1464,E5,A1,15.51341464,49.0,7.57202381,49.0,187.47,45.5
1465,E5,A2,119.3464151,64.54164399,58.25241689,64.54164399,174.075,37.0
1466,E5,A3,18.5109375,48.75,9.035100446,48.75,160.685,35.3333333333
1467,E5,A4,100.9854282,54.6121603,49.2905066,54.6121603,147.295,74.1
1468,E5,A5,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
1469,E5,A6,121.3531881,62.78875199,59.23191324,62.78875199,117.115,58.5
1470,E5,A7,106.1840396,54.94015799,51.82792408,54.94015799,54.335,51.2
1471,E5,A8,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
1472,E5,A9,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
1473,E5,A10,197.1989307,102.031722,96.25185901,102.031722,190.31,95.0
1474,E5,A11,212.3680792,109.880316,103.6558482,109.880316,204.95,102.3
1475,E5,A12,169.4893885,99.64573743,82.72696341,99.64573743,260.14,147.7
1476,E5,A13,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
1477,E5,A14,166.8606337,86.33453399,81.4438807,86.33453399,161.035,80.4
1478,E5,Z1,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
1479,E5,Z2,242.7063762,125.577504,118.4638265,125.577504,234.23,116.9
1480,E5,Z3,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
1481,E5,Z4,257.8755247,133.426098,125.8678156,133.426098,248.87,124.3
1482,E5,Z5,197.1989307,102.031722,96.25185901,102.031722,190.31,95.0
1483,E5,Z6,166.8922201,83.75377607,81.45929788,83.75377607,182.725,109.6
1484,E5,Z7,154.054357,77.31117791,75.19319804,77.31117791,168.67,101.2
1485,E6,N1,40.27469512,19.29411765,19.6578869,19.29411765,54.88,15.5
1486,E6,N2,32.56605691,23.83333333,15.8953373,23.83333333,57.81,35.5
1487,E6,N3,73.24704935,47.71075016,35.75153599,47.71075016,105.95,53.9
1488,E6,N4,50.42174795,27.33333333,24.61061508,27.33333333,49.98,22.0
1489,E6,N5,43.06402439,30.0,21.01934524,30.0,141.27,71.9
1490,E6,N6,45.85365854,37.0,22.38095238,37.0,153.04,77.9
1491,E6,N7,192.222993,137.7127431,93.82312754,137.7127431,256.165,124.5
1492,E6,N8,122.0784156,79.51791694,59.58589332,79.51791694,176.585,89.9
1493,E6,N9,37.66962653,23.375,18.38636533,23.375,140.555,84.3
1494,E6,N10,39.59359756,19.0,19.32544643,19.0,126.5,75.9
1495,E6,S1,47.94786586,30.0,23.403125,30.0,98.39,59.0
1496,E6,S2,89.86504155,45.09818712,43.86269886,45.09818712,98.39,59.0
1497,E6,S3,30.48432927,22.2,14.87925595,22.2,126.5,75.9
1498,E6,S4,29.91371951,22.0,14.60074405,22.0,154.61,92.8
1499,E6,S5,42.41371951,41.0,20.70193452,41.0,154.61,92.8
1500,E6,S6,40.12713415,29.0,19.5858631,29.0,126.5,75.9
1501,E6,S7,32.0097561,27.0,15.62380952,27.0,112.445,67.5
1502,E6,S8,47.05655488,36.0,22.96808036,36.0,140.555,84.3
1503,E6,E1,22.59858513,13.28609832,11.03026179,13.28609832,19.775,14.0
1504,E6,E2,27.88368903,16.0,13.60989583,16.0,69.37,39.4
1505,E6,E3,82.1606905,30.34505284,40.10224179,30.34505284,43.415,37.6
1506,E6,E4,36.04181119,25.82113934,17.59183641,25.82113934,48.03,23.3
1507,E6,E5,25.22606708,5.75,12.31272321,5.75,32.02,15.6
1508,E6,E7,22.59858513,13.28609832,11.03026179,13.28609832,34.685,19.7
1509,E6,E8,60.0696853,43.03523223,29.31972736,43.03523223,80.05,38.9
1510,E6,E9,60.0696853,43.03523223,29.31972736,43.03523223,80.05,38.9
1511,E6,E10,27.54148041,14.89422554,13.44286544,14.89422554,40.17,20.2
1512,E6,E11,70.9602134,48.25,34.63534226,48.25,242.795,137.9
1513,E6,M1,27.42759147,17.0,13.38727679,17.0,30.5,14.6
1514,E6,M2,35.81808943,12.66666667,17.48263889,12.66666667,29.335,21.9
1515,E6,M3,40.91567073,18.8,19.97074405,18.8,62.5,29.2
1516,E6,M4,70.81890245,38.33333333,34.56636905,38.33333333,87.835,43.9
1517,E6,M5,45.12202744,52.25,22.02384673,52.25,131.755,65.8
1518,E6,M6,50.19817075,36.75,24.5014881,36.75,146.395,73.1
1519,E6,M7,82.8784214,32.44444444,40.45256283,32.44444444,87.835,43.9
1520,E6,M8,52.14134145,18.2,25.44994048,18.2,56.225,33.7
1521,E6,M9,38.51358924,19.32779448,18.79829951,19.32779448,42.165,25.3
1522,E6,M10,26.41768293,6.0,12.89434524,6.0,28.11,16.9
1523,E6,M11,78.26737805,35.0,38.20193452,35.0,96.745,51.4
1524,E6,M12,31.57012195,25.0,15.40922619,25.0,69.105,36.7
1525,E6,M13,43.73993903,44.0,21.34925595,44.0,110.565,58.7
1526,E6,K1,32.94157012,19.7,16.07862351,19.7,36.5,33.7
1527,E6,K2,65.81310975,29.0,32.12306548,29.0,102.475,51.2
1528,E6,K3,32.1875,21.5,15.71056548,21.5,44.0,29.2
1529,E6,K4,65.81310975,18.5,32.12306548,18.5,117.115,58.5
1530,E6,K5,31.0476626,28.66666667,15.15421627,28.66666667,87.835,43.9
1531,E6,A1,25.52156166,45.33333333,12.45695271,45.33333333,27.0,87.6
1532,E6,A2,21.94344512,43.5,10.71049107,43.5,160.685,38.0
1533,E6,A3,21.1286638,42.24137931,10.31280018,42.24137931,29.0,39.6666666667
1534,E6,A4,21.3552782,36.6875,10.4234096,36.6875,49.835,67.4
1535,E6,A5,18.95942582,29.0,9.254005456,29.0,35.39,65.8
1536,E6,A6,30.70926067,35.125,14.9890439,35.125,81.5,51.2
1537,E6,A7,25.40263502,28.71428571,12.39890519,28.71428571,54.335,43.9
1538,E6,A8,15.76727643,33.33333333,7.69593254,33.33333333,41.5,28.0
1539,E6,A9,30.15731708,37.66666667,14.71964286,37.66666667,81.5,65.8
1540,E6,A10,182.0297822,94.18312799,88.84786986,94.18312799,175.675,87.7
1541,E6,A11,80.4878049,48.0,39.28571429,48.0,190.31,95.0
1542,E6,A12,15.6667683,36.5,7.646875,36.5,242.795,137.9
1543,E6,A13,212.3680792,109.880316,103.6558482,109.880316,204.95,102.3
1544,E6,A14,25.15995935,37.66666667,12.28045635,37.66666667,40.335,73.1
1545,E6,Z1,39.49695122,44.0,19.27827381,44.0,204.95,102.3
1546,E6,Z2,40.25914634,117.72891,19.65029762,117.72891,219.59,109.6
1547,E6,Z3,35.76074695,109.880316,17.4546503,109.880316,204.95,102.3
1548,E6,Z4,43.5789126,125.577504,21.27065972,125.577504,234.23,116.9
1549,E6,Z5,182.0297822,94.18312799,88.84786986,94.18312799,175.675,87.7
1550,E6,Z6,166.8922201,83.75377607,81.45929788,83.75377607,182.725,109.6
1551,E6,Z7,141.2164939,70.86857976,68.92709821,70.86857976,154.61,92.8
1552,E7,N1,73.24704935,47.71075016,35.75153599,47.71075016,105.95,53.9
1553,E7,N2,27.91158537,26.0,13.6235119,26.0,105.95,39.0
1554,E7,N3,81.3856104,53.01194462,39.72392888,53.01194462,117.725,59.9
1555,E7,N4,89.5241714,58.31313909,43.69632176,58.31313909,129.495,65.9
1556,E7,N5,105.8012935,68.91552801,51.64110754,68.91552801,153.04,77.9
1557,E7,N6,113.9398546,74.21672247,55.61350043,74.21672247,164.815,83.9
1558,E7,N7,204.2369301,146.3197896,99.68707301,146.3197896,272.175,132.2
1559,E7,N8,130.2169766,84.8191114,63.5582862,84.8191114,188.36,95.9
1560,E7,N9,141.2164939,70.86857976,68.92709821,70.86857976,154.61,92.8
1561,E7,N10,128.3786308,64.4259816,62.66099837,64.4259816,140.555,84.3
1562,E7,S1,102.7029047,51.54078528,50.1287987,51.54078528,112.445,67.5
1563,E7,S2,102.7029047,51.54078528,50.1287987,51.54078528,112.445,67.5
1564,E7,S3,128.3786308,64.4259816,62.66099837,64.4259816,140.555,84.3
1565,E7,S4,154.054357,77.31117791,75.19319804,77.31117791,168.67,101.2
1566,E7,S5,154.054357,77.31117791,75.19319804,77.31117791,168.67,101.2
1567,E7,S6,128.3786308,64.4259816,62.66099837,64.4259816,140.555,84.3
1568,E7,S7,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
1569,E7,S8,141.2164939,70.86857976,68.92709821,70.86857976,154.61,92.8
1570,E7,E1,24.02787413,17.21409289,11.72789094,17.21409289,32.02,15.6
1571,E7,E2,56.4964628,33.21524581,27.57565447,33.21524581,86.715,49.2
1572,E7,E3,60.0696853,43.03523223,29.31972736,43.03523223,80.05,38.9
1573,E7,E4,48.05574826,34.42818578,23.45578189,34.42818578,64.04,31.1
1574,E7,E5,24.41568312,15.90358339,11.91717866,15.90358339,35.315,18.0
1575,E7,E6,25.67572616,12.88519632,12.53219967,12.88519632,28.11,16.9
1576,E7,E8,72.0836224,51.64227867,35.18367283,51.64227867,96.06,46.7
1577,E7,E9,72.0836224,51.64227867,35.18367283,51.64227867,96.06,46.7
1578,E7,E10,30.33829703,15.697188,14.80797831,15.697188,29.28,14.6
1579,E7,E11,137.7074021,74.47112768,67.21432718,74.47112768,200.86,101.1
1580,E7,M1,42.86300305,22.77646775,20.92122768,22.77646775,41.46,22.0
1581,E7,M2,57.15067075,30.36862367,27.89497024,30.36862367,55.28,29.4
1582,E7,M3,71.4383384,37.96077959,34.8687128,37.96077959,69.105,36.7
1583,E7,M4,100.0136738,53.14509142,48.81619792,53.14509142,96.745,51.4
1584,E7,M5,142.8766769,75.92155917,69.7374256,75.92155917,138.205,73.4
1585,E7,M6,157.1643445,83.51371509,76.71116815,83.51371509,152.025,80.8
1586,E7,M7,85.7260061,45.5529355,41.84245536,45.5529355,82.925,44.1
1587,E7,M8,51.3514523,25.77039264,25.06439935,25.77039264,56.225,33.7
1588,E7,M9,38.51358924,19.32779448,18.79829951,19.32779448,42.165,25.3
1589,E7,M10,25.67572616,12.88519632,12.53219967,12.88519632,28.11,16.9
1590,E7,M11,100.0136738,53.14509142,48.81619792,53.14509142,96.745,51.4
1591,E7,M12,64.1893154,32.2129908,31.33049918,32.2129908,70.28,42.2
1592,E7,M13,114.3013415,60.73724734,55.78994048,60.73724734,110.565,58.7
1593,E7,K1,91.01489105,47.091564,44.42393493,47.091564,87.835,43.9
1594,E7,K2,121.3531881,62.78875199,59.23191324,62.78875199,117.115,58.5
1595,E7,K3,75.84574255,39.24297,37.01994577,39.24297,73.195,36.5
1596,E7,K4,136.5223366,70.63734599,66.63590239,70.63734599,131.755,65.8
1597,E7,K5,106.1840396,54.94015799,51.82792408,54.94015799,102.475,51.2
1598,E7,A1,128.5269086,69.50638583,62.73337204,69.50638583,187.47,94.4
1599,E7,A2,119.3464151,64.54164399,58.25241689,64.54164399,174.075,87.6
1600,E7,A3,17.14771342,39.5,8.369717262,39.5,160.685,80.9
1601,E7,A4,100.9854282,54.6121603,49.2905066,54.6121603,147.295,74.1
1602,E7,A5,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
1603,E7,A6,14.71036586,45.0,7.180059524,45.0,117.115,58.5
1604,E7,A7,106.1840396,54.94015799,51.82792408,54.94015799,102.475,51.2
1605,E7,A8,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
1606,E7,A9,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
1607,E7,A10,197.1989307,102.031722,96.25185901,102.031722,190.31,95.0
1608,E7,A11,212.3680792,109.880316,103.6558482,109.880316,204.95,102.3
1609,E7,A12,169.4893885,99.64573743,82.72696341,99.64573743,260.14,147.7
1610,E7,A13,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
1611,E7,A14,166.8606337,86.33453399,81.4438807,86.33453399,161.035,80.4
1612,E7,Z1,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
1613,E7,Z2,242.7063762,125.577504,118.4638265,125.577504,234.23,116.9
1614,E7,Z3,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
1615,E7,Z4,257.8755247,133.426098,125.8678156,133.426098,248.87,124.3
1616,E7,Z5,197.1989307,102.031722,96.25185901,102.031722,190.31,95.0
1617,E7,Z6,166.8922201,83.75377607,81.45929788,83.75377607,182.725,109.6
1618,E7,Z7,154.054357,77.31117791,75.19319804,77.31117791,168.67,101.2
1619,E8,N1,77.0271785,38.65558896,37.59659902,38.65558896,84.335,50.6
1620,E8,N2,77.0271785,38.65558896,37.59659902,38.65558896,84.335,50.6
1621,E8,N3,102.7029047,51.54078528,50.1287987,51.54078528,112.445,67.5
1622,E8,N4,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
1623,E8,N5,154.054357,77.31117791,75.19319804,77.31117791,168.67,101.2
1624,E8,N6,166.8922201,83.75377607,81.45929788,83.75377607,182.725,109.6
1625,E8,N7,130.2169766,84.8191114,63.5582862,84.8191114,188.36,95.9
1626,E8,N8,192.5679462,96.63897239,93.99149755,96.63897239,210.835,126.5
1627,E8,N9,128.3786308,64.4259816,62.66099837,64.4259816,140.555,84.3
1628,E8,N10,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
1629,E8,S1,89.86504155,45.09818712,43.86269886,45.09818712,98.39,59.0
1630,E8,S2,100.0136738,53.14509142,48.81619792,53.14509142,96.745,51.4
1631,E8,S3,128.5890092,68.32940325,62.76368304,68.32940325,124.385,66.1
1632,E8,S4,157.1643445,83.51371509,76.71116815,83.51371509,152.025,80.8
1633,E8,S5,157.1643445,83.51371509,76.71116815,83.51371509,152.025,80.8
1634,E8,S6,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
1635,E8,S7,102.7029047,51.54078528,50.1287987,51.54078528,112.445,67.5
1636,E8,S8,142.8766769,75.92155917,69.7374256,75.92155917,138.205,73.4
1637,E8,E1,60.67659405,31.394376,29.61595662,31.394376,58.56,29.2
1638,E8,E2,45.90246735,24.82370923,22.40477573,24.82370923,66.955,33.7
1639,E8,E3,36.72197388,19.85896738,17.92382058,19.85896738,53.56,27.0
1640,E8,E4,27.54148041,14.89422554,13.44286544,14.89422554,40.17,20.2
1641,E8,E5,60.67659405,31.394376,29.61595662,31.394376,58.56,29.2
1642,E8,E6,75.84574255,39.24297,37.01994577,39.24297,73.195,36.5
1643,E8,E7,91.01489105,47.091564,44.42393493,47.091564,87.835,43.9
1644,E8,E9,25.67572616,12.88519632,12.53219967,12.88519632,28.11,16.9
1645,E8,E10,106.1840396,54.94015799,51.82792408,54.94015799,102.475,51.2
1646,E8,E11,288.2138218,149.123286,140.6757939,149.123286,278.15,138.9
1647,E8,M1,91.01489105,47.091564,44.42393493,47.091564,87.835,43.9
1648,E8,M2,106.1840396,54.94015799,51.82792408,54.94015799,102.475,51.2
1649,E8,M3,121.3531881,62.78875199,59.23191324,62.78875199,117.115,58.5
1650,E8,M4,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
1651,E8,M5,185.7396799,98.69802692,90.65865327,98.69802692,179.665,95.4
1652,E8,M6,200.0273476,106.2901828,97.63239583,106.2901828,193.49,102.8
1653,E8,M7,128.5890092,68.32940325,62.76368304,68.32940325,124.385,66.1
1654,E8,M8,85.7260061,45.5529355,41.84245536,45.5529355,82.925,44.1
1655,E8,M9,71.4383384,37.96077959,34.8687128,37.96077959,69.105,36.7
1656,E8,M10,71.4383384,37.96077959,34.8687128,37.96077959,69.105,36.7
1657,E8,M11,136.5223366,70.63734599,66.63590239,70.63734599,131.755,65.8
1658,E8,M12,121.3531881,62.78875199,59.23191324,62.78875199,117.115,58.5
1659,E8,M13,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
1660,E8,K1,136.5223366,70.63734599,66.63590239,70.63734599,131.755,65.8
1661,E8,K2,166.8606337,86.33453399,81.4438807,86.33453399,161.035,80.4
1662,E8,K3,121.3531881,62.78875199,59.23191324,62.78875199,117.115,58.5
1663,E8,K4,182.0297822,94.18312799,88.84786986,94.18312799,175.675,87.7
1664,E8,K5,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
1665,E8,A1,156.068389,84.40061137,76.17623748,84.40061137,227.64,114.6
1666,E8,A2,146.8878955,79.43586953,71.69528233,79.43586953,214.25,107.8
1667,E8,A3,146.8878955,79.43586953,71.69528233,79.43586953,214.25,107.8
1668,E8,A4,137.7074021,74.47112768,67.21432718,74.47112768,200.86,101.1
1669,E8,A5,212.3680792,109.880316,103.6558482,109.880316,204.95,102.3
1670,E8,A6,182.0297822,94.18312799,88.84786986,94.18312799,175.675,87.7
1671,E8,A7,166.8606337,86.33453399,81.4438807,86.33453399,161.035,80.4
1672,E8,A8,197.1989307,102.031722,96.25185901,102.031722,190.31,95.0
1673,E8,A9,197.1989307,102.031722,96.25185901,102.031722,190.31,95.0
1674,E8,A10,242.7063762,125.577504,118.4638265,125.577504,234.23,116.9
1675,E8,A11,273.0446732,141.274692,133.2718048,141.274692,263.51,131.6
1676,E8,A12,288.2138218,149.123286,140.6757939,149.123286,278.15,138.9
1677,E8,A13,288.2138218,149.123286,140.6757939,149.123286,278.15,138.9
1678,E8,A14,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
1679,E8,Z1,273.0446732,141.274692,133.2718048,141.274692,263.51,131.6
1680,E8,Z2,303.3829703,156.97188,148.0797831,156.97188,292.79,146.2
1681,E8,Z3,288.2138218,149.123286,140.6757939,149.123286,278.15,138.9
1682,E8,Z4,318.5521188,164.820474,155.4837723,164.820474,307.425,153.5
1683,E8,Z5,257.8755247,133.426098,125.8678156,133.426098,248.87,124.3
1684,E8,Z6,179.7300832,90.19637423,87.72539772,90.19637423,196.78,118.1
1685,E8,Z7,205.4058093,103.0815706,100.2575974,103.0815706,224.89,134.9
1686,E9,N1,64.1893154,32.2129908,31.33049918,32.2129908,70.28,42.2
1687,E9,N2,64.1893154,32.2129908,31.33049918,32.2129908,70.28,42.2
1688,E9,N3,89.86504155,45.09818712,43.86269886,45.09818712,98.39,59.0
1689,E9,N4,102.7029047,51.54078528,50.1287987,51.54078528,112.445,67.5
1690,E9,N5,141.2164939,70.86857976,68.92709821,70.86857976,154.61,92.8
1691,E9,N6,154.054357,77.31117791,75.19319804,77.31117791,168.67,101.2
1692,E9,N7,130.2169766,84.8191114,63.5582862,84.8191114,188.36,95.9
1693,E9,N8,179.7300832,90.19637423,87.72539772,90.19637423,196.78,118.1
1694,E9,N9,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
1695,E9,N10,102.7029047,51.54078528,50.1287987,51.54078528,112.445,67.5
1696,E9,S1,77.0271785,38.65558896,37.59659902,38.65558896,84.335,50.6
1697,E9,S2,85.7260061,45.5529355,41.84245536,45.5529355,82.925,44.1
1698,E9,S3,114.3013415,60.73724734,55.78994048,60.73724734,110.565,58.7
1699,E9,S4,142.8766769,75.92155917,69.7374256,75.92155917,138.205,73.4
1700,E9,S5,142.8766769,75.92155917,69.7374256,75.92155917,138.205,73.4
1701,E9,S6,102.7029047,51.54078528,50.1287987,51.54078528,112.445,67.5
1702,E9,S7,89.86504155,45.09818712,43.86269886,45.09818712,98.39,59.0
1703,E9,S8,128.5890092,68.32940325,62.76368304,68.32940325,124.385,66.1
1704,E9,E1,75.84574255,39.24297,37.01994577,39.24297,73.195,36.5
1705,E9,E2,55.0829608,29.78845107,26.88573087,29.78845107,80.345,40.4
1706,E9,E3,45.90246735,24.82370923,22.40477573,24.82370923,66.955,33.7
1707,E9,E4,36.72197388,19.85896738,17.92382058,19.85896738,53.56,27.0
1708,E9,E5,60.67659405,31.394376,29.61595662,31.394376,58.56,29.2
1709,E9,E6,75.84574255,39.24297,37.01994577,39.24297,73.195,36.5
1710,E9,E7,91.01489105,47.091564,44.42393493,47.091564,87.835,43.9
1711,E9,E8,22.59858513,13.28609832,11.03026179,13.28609832,34.685,19.7
1712,E9,E10,106.1840396,54.94015799,51.82792408,54.94015799,102.475,51.2
1713,E9,E11,165.2488825,89.36535322,80.65719262,89.36535322,241.03,121.3
1714,E9,M1,91.01489105,47.091564,44.42393493,47.091564,87.835,43.9
1715,E9,M2,106.1840396,54.94015799,51.82792408,54.94015799,102.475,51.2
1716,E9,M3,121.3531881,62.78875199,59.23191324,62.78875199,117.115,58.5
1717,E9,M4,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
1718,E9,M5,197.1989307,102.031722,96.25185901,102.031722,190.31,95.0
1719,E9,M6,166.8606337,86.33453399,81.4438807,86.33453399,161.035,80.4
1720,E9,M7,136.5223366,70.63734599,66.63590239,70.63734599,131.755,65.8
1721,E9,M8,85.7260061,45.5529355,41.84245536,45.5529355,82.925,44.1
1722,E9,M9,71.4383384,37.96077959,34.8687128,37.96077959,69.105,36.7
1723,E9,M10,75.84574255,39.24297,37.01994577,39.24297,73.195,36.5
1724,E9,M11,136.5223366,70.63734599,66.63590239,70.63734599,131.755,65.8
1725,E9,M12,121.3531881,62.78875199,59.23191324,62.78875199,117.115,58.5
1726,E9,M13,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
1727,E9,K1,136.5223366,70.63734599,66.63590239,70.63734599,131.755,65.8
1728,E9,K2,166.8606337,86.33453399,81.4438807,86.33453399,161.035,80.4
1729,E9,K3,121.3531881,62.78875199,59.23191324,62.78875199,117.115,58.5
1730,E9,K4,182.0297822,94.18312799,88.84786986,94.18312799,175.675,87.7
1731,E9,K5,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
1732,E9,A1,156.068389,84.40061137,76.17623748,84.40061137,227.64,114.6
1733,E9,A2,146.8878955,79.43586953,71.69528233,79.43586953,214.25,107.8
1734,E9,A3,146.8878955,79.43586953,71.69528233,79.43586953,214.25,107.8
1735,E9,A4,137.7074021,74.47112768,67.21432718,74.47112768,200.86,101.1
1736,E9,A5,212.3680792,109.880316,103.6558482,109.880316,204.95,102.3
1737,E9,A6,182.0297822,94.18312799,88.84786986,94.18312799,175.675,87.7
1738,E9,A7,166.8606337,86.33453399,81.4438807,86.33453399,161.035,80.4
1739,E9,A8,197.1989307,102.031722,96.25185901,102.031722,190.31,95.0
1740,E9,A9,197.1989307,102.031722,96.25185901,102.031722,190.31,95.0
1741,E9,A10,242.7063762,125.577504,118.4638265,125.577504,234.23,116.9
1742,E9,A11,273.0446732,141.274692,133.2718048,141.274692,263.51,131.6
1743,E9,A12,288.2138218,149.123286,140.6757939,149.123286,278.15,138.9
1744,E9,A13,288.2138218,149.123286,140.6757939,149.123286,278.15,138.9
1745,E9,A14,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
1746,E9,Z1,273.0446732,141.274692,133.2718048,141.274692,263.51,131.6
